achat_id,client_id,produit,catégorie,quantité,prix_unitaire,montant_total,achat_effectue,segment,date_achat,retour,note_satisfaction,propension_achat,canal_achat,moyen_paiement,campagne_marketing,nom,âge,sexe,ville
13845,C33233,Table,Maison,3,142585,427755,1,À risque,2022-01-04,0,3,0.19,Magasin,Mobile Money,Oui,Alexandre de la Vaillant,41,M,Maroua
13846,C34015,Abonnement Canal+,Services,1,15000,15000,1,Champions,2020-11-21,0,5,0.53,Mobile,Carte bancaire,Oui,Véronique Lecoq,49,M,Bafoussam
13847,C51385,Riz 5kg,Alimentaire,1,3843,3843,1,Fidèles,2023-05-27,0,4,0.82,Magasin,Mobile Money,Non,Clémence Simon,29,M,Bafoussam
13848,C59485,Table,Maison,3,89275,267825,1,Fidèles,2020-02-28,0,4,0.62,Mobile,Mobile Money,Non,Dorothée Dupont,21,M,Douala
13849,C07234,Chaussures,Textile,4,23612,94448,1,À risque,2020-12-28,0,3,0.2,En ligne,Mobile Money,Non,Léon Costa,37,M,Yaoundé
13850,C52095,Riz 5kg,Alimentaire,4,1372,5488,1,À risque,2022-04-01,0,1,0.75,En ligne,Mobile Money,Non,Julien-Aimé Duval,19,M,Yaoundé
0,C36467,Peinture,Bricolage,0,0,0,0,Perdus,2020-05-02,0,5,0.06,0,Carte bancaire,Non,Roland Guillet,27,M,Garoua
13851,C00670,Shampoing,Hygiène,4,813,3252,1,Fidèles,2023-05-10,0,4,0.74,Magasin,Mobile Money,Non,Gérard Couturier,46,M,Douala
13852,C19555,Recharge mobile,Services,4,47539,190156,1,Potentiels,2021-01-20,0,1,0.59,Magasin,Carte bancaire,Non,Louis Chrétien,44,F,Yaoundé
13853,C16732,Forfait Internet,Services,2,28585,57170,1,Potentiels,2022-09-23,0,1,0.37,Magasin,Carte bancaire,Non,Henriette Humbert,29,F,Bafoussam
13854,C50106,Jus naturel,Alimentaire,4,2016,8064,1,Potentiels,2020-09-09,0,5,0.53,Magasin,Espèces,Non,Daniel Pages,31,M,Yaoundé
13855,C49745,Table,Maison,5,86566,432830,1,Fidèles,2021-08-07,0,3,0.99,En ligne,Mobile Money,Non,Stéphane-Yves Goncalves,67,M,Yaoundé
13856,C28317,Matelas,Maison,2,32691,65382,1,À risque,2022-01-06,0,1,0.27,Magasin,Mobile Money,Non,Éléonore Gimenez,49,F,Yaoundé
13857,C47898,Dentifrice,Hygiène,5,4931,24655,1,À risque,2023-07-01,0,3,0.73,En ligne,Espèces,Non,Gérard Alves,50,F,Yaoundé
13858,C25210,Jus naturel,Alimentaire,1,3715,3715,1,Perdus,2019-01-11,0,3,0.16,Magasin,Mobile Money,Oui,Josette Fleury,26,M,Garoua
13859,C41292,Rideaux,Maison,2,76105,152210,1,Perdus,2021-05-28,0,1,0.17,En ligne,Mobile Money,Non,Laurence François,52,M,Garoua
0,C21676,Recharge mobile,Services,0,0,0,0,Potentiels,2020-08-10,0,5,0.42,0,Mobile Money,Non,Roger Bouvier,58,M,Bafoussam
13860,C23652,Riz 5kg,Alimentaire,5,4160,20800,1,À risque,2023-11-01,0,2,0.64,En ligne,Mobile Money,Non,Alex Perrier,49,F,Douala
13861,C29236,Marteau,Bricolage,5,18474,92370,1,Perdus,2020-06-21,0,3,0.14,Mobile,Mobile Money,Non,Raymond Guichard,28,M,Yaoundé
13862,C01040,Table,Maison,4,130429,521716,1,À risque,2022-09-15,0,3,0.3,Magasin,Espèces,Non,Patricia de la Monnier,69,M,Yaoundé
13863,C23564,Forfait Internet,Services,4,81294,325176,1,Fidèles,2022-10-21,0,5,0.66,En ligne,Mobile Money,Non,Françoise Lemonnier-Bonnet,54,F,Garoua
13864,C13182,Chaussures,Textile,5,57141,285705,1,Perdus,2019-07-16,0,3,0.61,Magasin,Espèces,Oui,Luc Hardy-Hamel,42,M,Yaoundé
13865,C10998,Abonnement Canal+,Services,5,25000,125000,1,Potentiels,2019-11-16,0,1,0.93,Mobile,Mobile Money,Non,Julie Charles du Fouquet,64,M,Yaoundé
13866,C56322,Jus naturel,Alimentaire,1,4825,4825,1,Champions,2020-07-16,0,3,0.43,Magasin,Mobile Money,Non,Nicole François,46,M,Yaoundé
13867,C49350,Jus naturel,Alimentaire,4,3404,13616,1,Fidèles,2023-08-28,0,5,0.1,Magasin,Carte bancaire,Non,Alain Blanchet-Rodrigues,40,M,Yaoundé
13868,C32169,Réfrigérateur,Électroménager,5,20946,104730,1,Champions,2022-08-15,0,5,0.79,Magasin,Espèces,Non,Paul-Matthieu Breton,33,F,Douala
13869,C37088,Paracétamol,Santé,3,41929,125787,1,À risque,2019-01-05,0,5,0.95,Magasin,Mobile Money,Non,Denis Thibault,42,M,Douala
13870,C45845,Recharge mobile,Services,4,39703,158812,1,Champions,2022-10-15,0,3,0.45,Mobile,Espèces,Non,Lorraine Peltier,28,M,Yaoundé
13871,C20399,Pantalon,Textile,2,74469,148938,1,Potentiels,2022-11-07,0,4,0.27,Magasin,Mobile Money,Non,Yves Coulon-Jourdan,41,F,Bertoua
13872,C16549,Sac à main,Textile,2,24097,48194,1,Potentiels,2023-12-05,0,2,0.01,En ligne,Espèces,Non,Arthur Lebrun,66,F,Douala
13873,C56806,Cuisinière,Électroménager,1,92814,92814,1,Perdus,2023-04-09,0,3,1.0,En ligne,Mobile Money,Non,Gilles Le Rocher,41,F,Douala
13874,C40725,Cartable,Papeterie,2,7101,14202,1,À risque,2019-02-20,0,2,0.1,Magasin,Mobile Money,Oui,François Prévost,30,M,Yaoundé
13875,C09865,Casque audio,Électronique,4,333428,1333712,1,Perdus,2020-06-16,0,5,0.5,Magasin,Mobile Money,Non,Julien Payet,25,F,Bafoussam
13876,C17885,Smartphone,Électronique,5,391677,1958385,1,À risque,2019-12-06,0,2,0.04,Magasin,Mobile Money,Non,Alexandre Camus,51,F,Yaoundé
13877,C21369,Chemise,Textile,4,25332,101328,1,À risque,2021-11-28,0,1,0.65,En ligne,Espèces,Non,Odette Delahaye,31,M,Douala
13878,C31568,Sac à main,Textile,2,86039,172078,1,À risque,2022-05-31,0,3,0.48,Magasin,Mobile Money,Non,Audrey Prévost,21,M,Yaoundé
13879,C46030,Biscuits,Alimentaire,1,2031,2031,1,Fidèles,2021-07-04,0,1,0.23,Magasin,Mobile Money,Non,Julie-Mathilde Dos Santos,50,F,Yaoundé
13880,C17476,Lait en poudre,Alimentaire,3,3004,9012,1,Potentiels,2022-03-25,0,3,0.9,Magasin,Espèces,Oui,Thomas Letellier,18,F,Bafoussam
0,C50209,Crayon,Papeterie,0,0,0,0,Fidèles,2023-07-07,0,2,0.91,0,Mobile Money,Non,Emmanuelle Le Lemoine,46,M,Yaoundé
13881,C35990,Biscuits,Alimentaire,5,4922,24610,1,À risque,2021-12-18,0,2,0.4,Magasin,Mobile Money,Oui,Denis Coste,65,M,Yaoundé
13882,C42962,Cahier,Papeterie,3,1850,5550,1,Perdus,2020-10-31,0,1,0.78,En ligne,Espèces,Non,Olivie Perrot-Lesage,44,M,Douala
13883,C11133,Huile 1L,Alimentaire,4,3897,15588,1,Potentiels,2023-11-25,0,4,0.64,Magasin,Carte bancaire,Non,Joséphine Bonnin,27,F,Douala
13884,C40646,Jus naturel,Alimentaire,4,2180,8720,1,Perdus,2022-08-22,0,2,0.31,Magasin,Espèces,Non,Raymond Olivier-Garcia,18,F,Bertoua
13885,C21973,Cartable,Papeterie,3,11549,34647,1,Potentiels,2022-04-18,0,4,0.27,Magasin,Mobile Money,Non,Olivier Parent,39,M,Douala
13886,C43851,Huile 1L,Alimentaire,1,677,677,1,Potentiels,2021-03-11,0,2,0.84,Magasin,Mobile Money,Non,Emmanuelle du Bernier,65,M,Bafoussam
13887,C35278,Ventilateur,Électroménager,3,177416,532248,1,Champions,2020-07-26,0,3,0.52,En ligne,Mobile Money,Non,Anouk Bourdon,62,M,Garoua
13888,C56962,Abonnement Canal+,Services,5,25000,125000,1,Fidèles,2023-12-19,0,2,0.06,Magasin,Espèces,Non,Théophile Martinez,31,M,Douala
13889,C01421,Paracétamol,Santé,2,8976,17952,1,Potentiels,2020-08-21,0,3,0.43,Magasin,Mobile Money,Oui,Luc Marin,31,F,Douala
13890,C55230,Jus naturel,Alimentaire,2,3682,7364,1,À risque,2023-03-16,0,4,0.72,En ligne,Carte bancaire,Non,Hugues Masse-François,63,F,Douala
13891,C28255,Savon,Hygiène,4,1653,6612,1,Champions,2021-05-15,0,1,0.34,Magasin,Mobile Money,Non,Maryse Bigot,55,M,Douala
13892,C33735,Cuisinière,Électroménager,1,57289,57289,1,Potentiels,2022-06-21,0,5,0.86,En ligne,Mobile Money,Non,Camille Charrier,57,M,Douala
13893,C39159,Ordinateur portable,Électronique,4,338080,1352320,1,Fidèles,2023-07-31,0,4,0.22,Magasin,Carte bancaire,Non,Bertrand Hamel-Teixeira,23,M,Douala
13894,C55202,Shampoing,Hygiène,3,1971,5913,1,Fidèles,2020-07-07,0,4,0.89,En ligne,Espèces,Non,Pauline Lelièvre,33,F,Douala
13895,C06594,Smartphone,Électronique,1,173632,173632,1,Champions,2020-10-04,0,3,0.9,Magasin,Mobile Money,Non,Frédérique Barbier,51,F,Douala
13896,C49857,Cartable,Papeterie,5,6799,33995,1,Fidèles,2023-09-11,0,5,0.22,Mobile,Mobile Money,Oui,Antoine Wagner,61,F,Yaoundé
13897,C08831,Cartable,Papeterie,4,12334,49336,1,Perdus,2019-02-20,0,2,0.92,En ligne,Mobile Money,Oui,Claude Bruneau,60,F,Douala
13898,C23092,Cuisinière,Électroménager,2,229101,458202,1,Champions,2023-06-17,0,2,0.73,Magasin,Mobile Money,Non,Paul Gillet-Marchand,64,F,Garoua
13899,C00419,Paracétamol,Santé,5,39060,195300,1,Perdus,2021-11-05,0,3,0.0,Mobile,Espèces,Non,Sébastien Gaillard,60,F,Douala
13900,C30314,Biscuits,Alimentaire,3,2175,6525,1,Potentiels,2020-04-15,0,5,0.52,Magasin,Mobile Money,Oui,Constance Poulain,45,F,Yaoundé
13901,C52419,Mixeur,Électroménager,2,242917,485834,1,Fidèles,2021-02-16,0,4,0.66,Magasin,Mobile Money,Non,Richard Besnard-Lelièvre,34,M,Yaoundé
13902,C34287,Gel douche,Hygiène,5,6522,32610,1,Potentiels,2019-05-14,0,2,0.18,Magasin,Mobile Money,Non,Alain Lagarde,34,F,Yaoundé
13903,C12329,Biscuits,Alimentaire,5,3169,15845,1,Champions,2022-04-17,0,5,0.69,Magasin,Mobile Money,Non,Grégoire Jacquot,58,M,Bafoussam
13904,C34686,Biscuits,Alimentaire,4,4188,16752,1,À risque,2023-09-19,0,2,0.31,Magasin,Mobile Money,Oui,Paul-Vincent Delattre,33,F,Yaoundé
0,C19498,Cahier,Papeterie,0,0,0,0,Potentiels,2023-08-25,0,3,0.97,0,Espèces,Non,Philippe Chartier du Da Costa,31,F,Yaoundé
13905,C03279,Huile 1L,Alimentaire,3,2839,8517,1,Potentiels,2020-11-03,0,1,0.23,Magasin,Mobile Money,Non,Laurence Coste,54,F,Yaoundé
13906,C42867,Rideaux,Maison,4,47822,191288,1,Potentiels,2023-09-22,0,1,0.18,En ligne,Mobile Money,Non,Juliette Collin,25,M,Douala
13907,C33566,Ordinateur portable,Électronique,3,181644,544932,1,Champions,2022-05-02,0,4,0.18,En ligne,Espèces,Non,Pierre Guibert,26,F,Yaoundé
13908,C25922,Paracétamol,Santé,4,33796,135184,1,Potentiels,2019-06-26,1,4,0.1,Magasin,Espèces,Non,Frédérique Raynaud,50,F,Yaoundé
13909,C38929,Ventilateur,Électroménager,1,258206,258206,1,À risque,2021-01-11,0,5,0.29,Mobile,Mobile Money,Non,Thomas-Eugène Mathieu,46,F,Douala
13910,C47939,Dentifrice,Hygiène,4,2883,11532,1,Perdus,2020-02-19,0,5,0.94,En ligne,Mobile Money,Non,Louis Bernard,47,F,Yaoundé
13911,C13833,Mixeur,Électroménager,5,64164,320820,1,Fidèles,2021-06-11,1,1,0.31,Magasin,Espèces,Non,Capucine Lebon,69,F,Douala
13912,C53864,Dentifrice,Hygiène,1,4498,4498,1,Perdus,2021-02-24,0,3,0.81,Magasin,Mobile Money,Non,Laurent Le Torres,68,F,Bafoussam
13913,C26832,Huile 1L,Alimentaire,2,1712,3424,1,À risque,2022-01-09,0,3,0.27,En ligne,Espèces,Oui,Céline Rémy,29,M,Garoua
13914,C29854,Cahier,Papeterie,4,3449,13796,1,Perdus,2023-02-09,0,5,0.35,En ligne,Mobile Money,Non,Alain Lévy Le Guillaume,64,F,Ngaoundéré
13915,C13543,Mixeur,Électroménager,5,36094,180470,1,À risque,2019-11-09,0,3,0.16,En ligne,Mobile Money,Non,Marc Baron,68,F,Douala
13916,C35419,Chaise,Maison,3,56417,169251,1,À risque,2022-10-16,0,2,0.85,Magasin,Mobile Money,Non,Gabriel-Gilles Lacombe,21,F,Garoua
13917,C22794,Riz 5kg,Alimentaire,2,2381,4762,1,Potentiels,2019-07-22,0,1,0.89,Magasin,Mobile Money,Non,Tristan Duval,24,M,Yaoundé
13918,C46319,Chaise,Maison,1,123499,123499,1,Perdus,2021-01-21,0,4,0.79,En ligne,Mobile Money,Non,Inès Bègue de la Diaz,47,F,Ngaoundéré
13919,C51715,Riz 5kg,Alimentaire,5,2424,12120,1,Fidèles,2019-07-01,0,2,0.15,Mobile,Mobile Money,Non,Charles Reynaud,42,F,Douala
13920,C18493,Riz 5kg,Alimentaire,5,2550,12750,1,Fidèles,2021-10-31,0,4,0.93,Magasin,Mobile Money,Oui,Alex Rivière de Parent,31,M,Douala
13921,C38918,Shampoing,Hygiène,1,5414,5414,1,Perdus,2021-02-06,0,3,0.73,En ligne,Mobile Money,Non,Daniel Couturier-Vasseur,58,M,Maroua
13922,C19047,Lait en poudre,Alimentaire,5,3969,19845,1,Fidèles,2021-07-08,0,5,0.09,Magasin,Mobile Money,Non,Alexandrie Roger,33,M,Douala
13923,C34508,Savon,Hygiène,2,2266,4532,1,Perdus,2020-03-03,0,3,0.22,Magasin,Mobile Money,Non,William Andre-Bertrand,48,F,Douala
13924,C24748,Forfait Internet,Services,3,82091,246273,1,Perdus,2022-12-22,1,2,0.09,En ligne,Mobile Money,Oui,Françoise Guillet,55,M,Maroua
13925,C29876,Recharge mobile,Services,4,54759,219036,1,Perdus,2019-01-04,0,2,0.12,En ligne,Mobile Money,Non,Gabrielle Besnard,35,M,Yaoundé
13926,C43659,Lait en poudre,Alimentaire,2,1561,3122,1,Perdus,2019-05-04,0,2,0.95,Magasin,Espèces,Non,Manon Peron,49,F,Yaoundé
13927,C49183,Télévision,Électronique,2,480819,961638,1,Champions,2021-08-03,1,3,0.02,Magasin,Mobile Money,Non,Élise Parent du Fontaine,65,F,Douala
13928,C32162,Recharge mobile,Services,4,32366,129464,1,Fidèles,2021-03-28,0,3,0.4,En ligne,Mobile Money,Non,Alphonse Humbert,31,M,Yaoundé
13929,C25202,Chemise,Textile,3,41128,123384,1,Champions,2019-12-01,0,1,0.46,En ligne,Carte bancaire,Non,Aimé Fouquet,32,M,Douala
13930,C18427,Riz 5kg,Alimentaire,3,2994,8982,1,Fidèles,2023-02-15,0,5,0.36,Magasin,Mobile Money,Non,Céline Lenoir du Lemaître,59,M,Douala
13931,C13472,Forfait Internet,Services,5,95635,478175,1,Potentiels,2020-10-31,0,2,0.69,Magasin,Espèces,Non,Rémy Pruvost,62,F,Yaoundé
13932,C54047,Abonnement Canal+,Services,4,10000,40000,1,Champions,2021-02-07,0,4,0.03,Magasin,Espèces,Oui,Matthieu Imbert,28,M,Bafoussam
13933,C03088,Ventilateur,Électroménager,5,46381,231905,1,Fidèles,2023-05-30,0,3,0.06,En ligne,Mobile Money,Non,Charlotte Cordier,43,M,Yaoundé
13934,C43070,Savon,Hygiène,1,1217,1217,1,Potentiels,2019-01-07,0,4,0.46,En ligne,Mobile Money,Oui,Richard Étienne de la Hamon,23,M,Douala
13935,C35132,Dentifrice,Hygiène,4,5838,23352,1,Champions,2023-01-13,0,3,0.09,Mobile,Mobile Money,Non,Susanne Loiseau,20,M,Douala
13936,C08493,Chaussures,Textile,5,74038,370190,1,Fidèles,2023-10-20,0,4,0.12,Magasin,Carte bancaire,Non,Sophie de Rocher,69,F,Maroua
13937,C49885,Sirop toux,Santé,1,37101,37101,1,Perdus,2019-06-25,0,4,0.03,Magasin,Mobile Money,Non,Alex de Cousin,63,F,Bertoua
13938,C15376,Table,Maison,3,63000,189000,1,Perdus,2020-03-26,0,1,0.17,Magasin,Carte bancaire,Non,Aimé Clément,55,F,Douala
13939,C55875,Sirop toux,Santé,1,20002,20002,1,Perdus,2020-08-03,0,5,0.02,Magasin,Mobile Money,Oui,Maggie-Dominique Rousseau,58,M,Yaoundé
13940,C40156,Télévision,Électronique,2,298855,597710,1,À risque,2021-03-21,0,2,0.42,Mobile,Espèces,Oui,Gabriel Le Garcia,41,M,Douala
13941,C01527,Riz 5kg,Alimentaire,3,1157,3471,1,À risque,2021-07-15,0,4,0.35,Magasin,Espèces,Non,Henriette du Gautier,34,F,Yaoundé
13942,C48609,Chaise,Maison,2,128863,257726,1,Potentiels,2019-03-07,0,5,0.58,Magasin,Mobile Money,Non,Alphonse Michaud,47,F,Douala
13943,C49085,Chemise,Textile,1,98242,98242,1,Potentiels,2023-05-17,0,1,0.08,En ligne,Mobile Money,Non,Frédéric Bigot,37,F,Douala
13944,C31445,Chaussures,Textile,3,23530,70590,1,Perdus,2019-09-26,0,5,0.58,En ligne,Carte bancaire,Non,Marcelle Bertin,34,M,Yaoundé
13945,C51032,Abonnement Canal+,Services,4,25000,100000,1,Perdus,2019-12-17,0,2,0.24,En ligne,Mobile Money,Non,Laurent Brun,42,F,Yaoundé
13946,C43481,Sac à main,Textile,1,78487,78487,1,Potentiels,2020-01-12,0,1,0.15,Mobile,Mobile Money,Non,Charles Fournier,21,F,Douala
13947,C03348,Biscuits,Alimentaire,4,4097,16388,1,À risque,2023-09-21,0,5,0.69,Magasin,Espèces,Non,Joseph Boulanger,69,F,Yaoundé
13948,C27867,Vitamines,Santé,4,12810,51240,1,Fidèles,2022-10-26,0,1,0.57,Magasin,Carte bancaire,Oui,Thérèse Da Costa,42,M,Yaoundé
13949,C48041,Lait infantile,Santé,1,35559,35559,1,Fidèles,2019-07-22,0,2,0.57,Magasin,Mobile Money,Non,Alice Bourdon,48,F,Yaoundé
13950,C00476,Recharge mobile,Services,4,67152,268608,1,À risque,2023-03-02,0,1,0.86,Magasin,Espèces,Non,Anne de Leclercq,33,M,Douala
13951,C19171,Biscuits,Alimentaire,5,3644,18220,1,Potentiels,2022-03-28,0,1,0.02,Magasin,Espèces,Non,Pénélope De Sousa,39,M,Douala
13952,C45726,Matelas,Maison,3,48426,145278,1,Potentiels,2023-02-27,0,2,0.6,Mobile,Espèces,Non,Amélie Delmas,54,M,Garoua
13953,C53115,Crayon,Papeterie,2,7069,14138,1,Potentiels,2020-03-16,0,5,0.48,En ligne,Mobile Money,Oui,Océane-Monique Pelletier,48,F,Bafoussam
13954,C53842,Crayon,Papeterie,3,4658,13974,1,À risque,2021-08-02,0,5,0.98,Magasin,Mobile Money,Non,Anastasie Gomes-Guilbert,53,F,Yaoundé
13955,C47555,Chaussures,Textile,2,90334,180668,1,Fidèles,2022-10-17,0,4,0.11,En ligne,Espèces,Non,Nathalie Ribeiro,28,F,Douala
13956,C30752,Chaussures,Textile,3,61261,183783,1,À risque,2019-11-17,0,1,0.44,Magasin,Mobile Money,Non,René Le Torres,64,M,Douala
13957,C07699,Lait infantile,Santé,4,9164,36656,1,Potentiels,2020-03-16,0,5,0.45,Mobile,Mobile Money,Non,Alix du Lopez,39,M,Bafoussam
13958,C12390,Matelas,Maison,3,129963,389889,1,Perdus,2020-04-07,0,1,0.47,En ligne,Espèces,Non,Anastasie Germain,22,M,Bertoua
13959,C22034,Forfait Internet,Services,5,94250,471250,1,À risque,2020-10-29,0,1,0.93,Magasin,Carte bancaire,Non,Claire Colin,20,M,Yaoundé
13960,C30788,Forfait Internet,Services,3,43638,130914,1,Potentiels,2021-12-12,1,4,0.25,Magasin,Mobile Money,Oui,Théophile Roy,49,F,Ngaoundéré
13961,C06540,Lait en poudre,Alimentaire,3,1991,5973,1,Potentiels,2021-06-03,0,2,0.57,Magasin,Carte bancaire,Non,Corinne de Humbert,43,M,Yaoundé
13962,C29464,Lait en poudre,Alimentaire,2,4432,8864,1,À risque,2021-11-29,0,1,0.91,Mobile,Espèces,Non,Bernadette de la Baron,57,F,Yaoundé
0,C11767,Vitamines,Santé,0,0,0,0,Champions,2023-07-15,1,4,0.67,0,Mobile Money,Non,Emmanuel Pruvost,24,M,Bafoussam
13963,C40295,Table,Maison,2,141286,282572,1,À risque,2019-05-21,0,1,0.26,Magasin,Mobile Money,Non,Thibaut-Marc Texier,28,F,Douala
13964,C16834,Jus naturel,Alimentaire,2,3765,7530,1,Perdus,2020-03-19,0,4,0.91,Magasin,Mobile Money,Non,Gabrielle Guillaume,41,M,Bafoussam
13965,C24235,Riz 5kg,Alimentaire,4,2454,9816,1,Potentiels,2019-10-16,0,3,0.19,Mobile,Espèces,Non,Agnès Jourdan-Rivière,45,M,Yaoundé
13966,C53898,Recharge mobile,Services,2,40767,81534,1,Perdus,2021-06-19,0,3,0.31,Magasin,Mobile Money,Non,Adèle-Éléonore Charles,23,F,Douala
13967,C13235,Gel douche,Hygiène,4,3024,12096,1,Fidèles,2020-01-20,0,4,0.67,En ligne,Espèces,Oui,Emmanuel-Eugène Alves,50,M,Douala
13968,C47378,Recharge mobile,Services,4,30355,121420,1,Fidèles,2021-03-13,0,4,0.39,En ligne,Espèces,Non,Augustin de la Mendès,27,M,Yaoundé
13969,C26701,Lait en poudre,Alimentaire,1,3767,3767,1,À risque,2022-01-28,0,5,0.38,Mobile,Espèces,Non,André Vallet Le Hamon,32,F,Yaoundé
13970,C05290,Huile 1L,Alimentaire,5,1150,5750,1,Fidèles,2023-03-29,0,2,0.65,En ligne,Espèces,Non,Paulette Pichon,39,F,Bertoua
13971,C48163,Huile 1L,Alimentaire,4,2859,11436,1,Perdus,2023-03-09,0,5,0.49,Magasin,Mobile Money,Non,Nicole-Valérie Pruvost,32,M,Yaoundé
13972,C12124,Huile 1L,Alimentaire,5,3138,15690,1,Potentiels,2019-06-20,0,4,0.57,En ligne,Mobile Money,Non,Adèle Mathieu,35,F,Yaoundé
13973,C47442,Huile 1L,Alimentaire,1,3347,3347,1,Perdus,2022-05-11,0,3,0.04,Mobile,Espèces,Non,Michel Lelièvre de Martins,28,F,Douala
13974,C35872,Jus naturel,Alimentaire,4,4050,16200,1,Perdus,2021-04-18,0,2,0.06,Magasin,Mobile Money,Non,Valérie Leclerc de la Hoarau,40,M,Douala
13975,C09687,Savon,Hygiène,3,6987,20961,1,Perdus,2020-09-17,1,5,0.99,Magasin,Carte bancaire,Non,Christophe-Grégoire Lefebvre,29,F,Douala
0,C14297,Gel douche,Hygiène,0,0,0,0,Perdus,2019-10-15,0,5,0.26,0,Espèces,Oui,Isaac Bailly,53,M,Douala
13976,C41356,Chaise,Maison,5,112374,561870,1,Fidèles,2022-03-10,0,1,0.19,Magasin,Mobile Money,Non,Audrey Rodriguez,46,F,Douala
13977,C24954,Riz 5kg,Alimentaire,4,3761,15044,1,Fidèles,2022-10-08,0,3,0.65,En ligne,Mobile Money,Non,Cécile Boucher,47,M,Yaoundé
13978,C20329,Smartphone,Électronique,3,196482,589446,1,À risque,2022-03-13,0,2,0.82,En ligne,Mobile Money,Non,Émile Jean,47,M,Yaoundé
13979,C25526,Riz 5kg,Alimentaire,1,3200,3200,1,Perdus,2020-08-01,0,5,0.34,Magasin,Mobile Money,Non,Adrien Godard,34,F,Yaoundé
13980,C47484,Abonnement Canal+,Services,2,25000,50000,1,À risque,2021-03-14,0,3,0.29,Magasin,Carte bancaire,Oui,Rémy Petitjean de la Gay,55,F,Yaoundé
13981,C07766,Cuisinière,Électroménager,5,207841,1039205,1,Fidèles,2021-01-22,0,3,0.64,Magasin,Espèces,Oui,Amélie Morin-Fontaine,49,M,Douala
13982,C56120,Table,Maison,4,97696,390784,1,Perdus,2019-12-17,0,2,0.93,En ligne,Carte bancaire,Non,Gilbert Peltier,60,M,Douala
13983,C23961,Chaussures,Textile,1,97061,97061,1,Potentiels,2022-03-04,0,5,0.73,Magasin,Mobile Money,Oui,Maryse Roussel-Olivier,62,M,Douala
13984,C21446,Forfait Internet,Services,1,96574,96574,1,Fidèles,2020-03-22,0,4,0.2,Magasin,Mobile Money,Non,Louis Bègue,26,M,Douala
13985,C44835,Gel douche,Hygiène,4,2504,10016,1,Champions,2020-11-14,0,1,0.57,En ligne,Mobile Money,Non,Grégoire Fabre,24,F,Douala
0,C53366,Gel douche,Hygiène,0,0,0,0,Perdus,2019-06-18,0,1,0.12,0,Espèces,Non,Théodore Marchal Le Toussaint,49,M,Douala
13986,C24380,Abonnement Canal+,Services,5,5000,25000,1,Perdus,2021-06-21,0,5,0.98,Magasin,Carte bancaire,Non,Théophile de la Rousset,18,F,Yaoundé
13987,C51212,Réfrigérateur,Électroménager,3,134078,402234,1,Potentiels,2021-02-05,0,2,0.86,Magasin,Mobile Money,Non,Thibault Arnaud,45,F,Yaoundé
13988,C46218,Ordinateur portable,Électronique,3,167125,501375,1,Potentiels,2022-07-22,0,2,0.76,Magasin,Mobile Money,Oui,Sophie Carpentier,56,M,Bertoua
13989,C45601,Cahier,Papeterie,5,1184,5920,1,Fidèles,2023-04-16,0,4,0.82,Magasin,Espèces,Non,Marianne Schmitt,51,F,Garoua
13990,C40173,Lait en poudre,Alimentaire,2,1875,3750,1,Champions,2023-01-17,0,2,0.95,Magasin,Mobile Money,Non,Aurore De Sousa,56,M,Douala
13991,C56094,Stylo,Papeterie,4,4595,18380,1,Perdus,2022-08-26,0,1,0.93,Magasin,Mobile Money,Non,Patrick Leduc,58,F,Yaoundé
13992,C34744,Forfait Internet,Services,3,43169,129507,1,Fidèles,2020-05-29,0,3,0.78,Magasin,Mobile Money,Oui,Martine Fontaine,39,F,Douala
13993,C01597,Huile 1L,Alimentaire,5,2535,12675,1,Perdus,2020-09-28,0,3,0.22,Magasin,Espèces,Non,Valérie Louis,66,F,Bafoussam
13994,C44918,Chaise,Maison,4,105834,423336,1,Champions,2023-12-12,0,4,0.99,Magasin,Espèces,Non,Jeanne Pinto,34,F,Yaoundé
13995,C45923,Shampoing,Hygiène,5,6275,31375,1,À risque,2019-08-30,0,3,0.23,En ligne,Mobile Money,Non,Manon Le Peron,54,M,Yaoundé
13996,C11124,Paracétamol,Santé,5,5539,27695,1,Potentiels,2023-10-07,0,5,0.52,Magasin,Espèces,Non,Zoé-Corinne Carlier,57,F,Yaoundé
13997,C14769,Biscuits,Alimentaire,4,4264,17056,1,Fidèles,2023-09-18,0,2,0.31,En ligne,Mobile Money,Non,Adrien Hamon,27,M,Yaoundé
13998,C02092,Recharge mobile,Services,1,48258,48258,1,Perdus,2021-04-03,0,3,0.27,Mobile,Carte bancaire,Non,Arnaude Imbert,26,M,Douala
13999,C59343,Rideaux,Maison,4,96530,386120,1,Champions,2019-02-18,0,4,0.44,Magasin,Espèces,Oui,Paulette Dupuy,65,M,Ngaoundéré
14000,C21113,Dentifrice,Hygiène,3,822,2466,1,Potentiels,2021-05-03,0,3,0.74,Magasin,Carte bancaire,Non,Jérôme de la Marion,61,F,Yaoundé
14001,C29791,Lait en poudre,Alimentaire,3,1390,4170,1,Potentiels,2023-11-26,0,3,0.43,Magasin,Mobile Money,Non,Maurice Ledoux de la Descamps,68,F,Douala
14002,C36678,Pantalon,Textile,2,48444,96888,1,Fidèles,2023-09-10,0,1,0.08,Mobile,Carte bancaire,Oui,Denis-Pierre Guillon,55,F,Douala
